@relation carac2008

@attribute Id numeric
@attribute MEANN1 numeric
@attribute DVEST1 numeric
@attribute MIN1 numeric
@attribute MAX1 numeric
@attribute MEANN2 numeric
@attribute DVEST2 numeric
@attribute MIN2 numeric
@attribute MAX2 numeric
@attribute MEANN3 numeric
@attribute DVEST3 numeric
@attribute MIN3 numeric
@attribute MAX3 numeric
@attribute MEANN4 numeric
@attribute DVEST4 numeric
@attribute MIN4 numeric
@attribute MAX4 numeric
@attribute MEANNNDVI numeric
@attribute DVESTNDVI numeric
@attribute MINNDVI numeric
@attribute MAXNDVI numeric
@attribute MEANN_EDG numeric
@attribute DVEST_EDG numeric
@attribute UNIFOR numeric
@attribute ENTROP numeric
@attribute CONTRAS numeric
@attribute IDM numeric
@attribute COVAR numeric
@attribute VARIAN numeric
@attribute CORRELAC numeric
@attribute SKEWNESS numeric
@attribute KURTOSIS numeric
@attribute RVF numeric
@attribute RSF numeric
@attribute FDO numeric
@attribute FML numeric
@attribute MFM numeric
@attribute VFM numeric
@attribute RMM numeric
@attribute DMM numeric
@attribute COMPACT numeric
@attribute SH_INDEX numeric
@attribute FRACTAL numeric
@attribute AREA numeric
@attribute PERIMETER numeric
@attribute 2008_cn {arable,casco,citricos,citricosj,cultivado,edificacion,ensanche,industrial,adosado,unifamiliar,yermo}


@data
17572,197.21525,12.506688,102.871,210.999,185.88143,15.52189,84.1153,202.856,173.05464,16.655868,61.0713,191.686,14.691333,3.3969766,-0.0315781,17.5232,0.030545949,0.015993341,0.005292145,0.15120792,3.18224,3.86246,0.10917511,1.3939258,3.5663561,0.68886225,11.232985,13.016163,0.86300278,-3.3325008,15.29855,4.7265212,1.6221484,20.589085,15,94.953799,0.29911985,1.4147064,5,0.28431065,1.6620664,1.1774413,306.90283,116.46859,edificacion 
18607,194.65524,17.448624,25.9809,210.999,181.93522,19.877858,38.7778,199.258,170.28379,20.92898,7.42617,190.131,13.88939,4.3334515,0.0129356,19.8843,0.034762391,0.021022329,-0.19760895,0.15323399,3.60908,5.37202,0.080018576,1.5131842,5.2416856,0.68031854,17.695102,20.315944,0.87099577,-2.7845895,10.432164,5.4373211,1.778327,43.581231,15,304.20648,1.7308677,1.7004037,5,0.29816751,1.622986,1.1674325,325.2627,117.08248,edificacion 
19574,181.43071,31.387846,17.1705,215.805,166.50422,31.518404,35.8992,200.698,149.39672,34.599898,3.53884,198.683,5.7796579,3.7246971,-1.03792,11.2668,0.044169543,0.030754634,-0.35290766,0.29106427,7.24989,8.03913,0.018799641,2.2068968,16.129585,0.51700432,52.182627,60.247419,0.86613879,-1.8386303,2.8503035,5.4754005,1.5639214,101.46722,20,759.25356,0.78471587,1.5072893,0,0.76085695,1.0159994,1.0039239,3262.6619,232.13438,edificacion 
20005,169.94438,46.842743,13.9667,218.207,151.90157,42.552227,28.7028,205.015,138.97598,46.196313,4.31631,201.793,3.376258,4.2334609,-1.06327,17.2216,0.049734302,0.10086766,-0.71774373,0.40880252,9.18831,10.1727,0.007912738,2.5309446,19.215896,0.47470643,100.87073,110.47868,0.91303346,-0.7959327,-0.47905899,9.0788504,1.6335955,153.13196,20,1212.9877,1.1862393,1.4455032,0,0.74597537,1.0260835,1.0053274,15783.451,515.63654,edificacion 
24125,180.05805,41.018602,33.9903,213.402,164.15259,35.404264,45.9742,199.258,119.11225,36.333718,3.53884,170.694,18.239914,1.9490082,3.73331,21.5009,0.042868073,0.034732313,-0.17940494,0.19062472,10.3951,12.3422,0.024585572,2.1306106,28.352048,0.47651953,61.336787,75.512811,0.81226995,-1.8789177,2.308788,4.220371,1.7477214,298.09237,12,1199.2858,0.39550797,1.2165826,8,0.68902591,1.0676457,1.0237478,247.79053,67.224799,edificacion 
24130,168.33874,48.247959,13.9667,215.004,151.53797,40.890564,25.1045,197.099,112.12595,38.502954,3.53884,180.801,20.201558,2.4705218,0.237657,23.817,0.044093248,0.055825073,-0.41447903,0.28310697,10.1829,12.2876,0.019639067,2.1960448,26.919433,0.4713801,78.640987,92.100704,0.8538587,-1.7232836,1.6721839,7.7029576,1.772145,233.34539,20,1655.2121,1.3728746,1.6414125,0,0.59392829,1.1499473,1.0490957,296.36304,79.186282,edificacion 
24131,157.39104,63.50719,18.7724,212.601,140.99941,50.062171,32.301,204.296,96.817267,43.337312,3.53884,165.252,20.655211,3.2820334,2.41141,26.0498,0.028427048,0.084647975,-0.3556736,0.26260862,11.2769,13.61,0.016466432,2.2917344,33.910629,0.44924427,127.68021,144.63552,0.88277213,-1.0909914,-0.48938738,7.4492493,1.8930133,483.49418,18,3310.7867,1.8686665,1.556701,2,0.48969402,1.266434,1.0784577,412.07446,102.8325,edificacion 
24134,174.88504,39.934359,19.5733,209.397,162.24461,38.161798,35.8992,204.296,132.68466,40.890597,3.53884,195.573,19.18399,2.9613553,0.788636,22.9453,0.036344488,0.04344261,-0.31215232,0.26712196,10.8149,11.9823,0.011912619,2.3462021,29.18414,0.43293888,73.183031,87.775101,0.83375616,-1.7732626,2.3083407,4.8202241,1.7359542,243.4877,10,1118.1963,0.69332082,1.3603114,3,0.46714751,1.2966356,1.0849206,453.96411,110.50672,edificacion 
24153,164.87049,51.351549,13.9667,215.004,149.971,44.170001,28.7028,204.296,109.63043,38.668538,3.53884,192.463,21.107857,3.0762591,0.17631,26.8578,0.036881071,0.066309524,-0.44089191,0.33983841,11.9025,13.9256,0.015185222,2.3749266,34.44537,0.43570072,94.157341,111.38003,0.84537008,-1.3394597,0.47680869,6.0343789,1.6114081,267.18108,20,1744.1202,0.64878538,1.4213798,0,0.28536884,1.658982,1.1518679,785.5437,185.98882,edificacion 
24155,153.54032,53.136707,16.3695,204.591,141.25595,42.068596,38.7778,197.819,96.913322,40.394408,3.53884,170.694,18.624859,2.569315,0.0223513,22.6422,0.020471292,0.084272994,-0.42143377,0.14290836,13.1376,14.148,0.007063631,2.5043401,38.639334,0.39650684,84.212422,103.53209,0.81339441,-1.0922469,-0.091478531,5.2864465,1.6183021,330.2373,20,2487.7452,0.99827109,1.6197961,0,0.549017,1.1960575,1.059827,397.40186,95.373339,edificacion 
24156,163.81833,51.650356,22.7771,206.193,154.58062,43.8591,35.8992,197.819,107.55019,40.618756,3.53884,155.145,18.138398,2.7181317,0.0251093,21.9377,0.017239117,0.048944945,-0.23304171,0.11033485,12.3076,14.2075,0.032231406,2.1784674,36.870297,0.46280972,93.754696,112.18985,0.83567899,-1.357075,0.26750446,6.4727934,1.7526343,310.19793,10,1551.2629,0.95254512,1.4044106,10,0.62875239,1.1176482,1.0389573,301.92529,77.68101,edificacion 
24163,147.629,65.731966,13.9667,216.606,137.19334,54.342456,27.2635,205.015,99.309959,49.599837,3.53884,194.795,15.672056,4.2445877,0.0316782,19.7389,-0.002772666,0.11976085,-0.44840624,0.14362414,10.8498,12.789,0.010099932,2.4613008,30.482059,0.46634558,164.0899,179.33093,0.91501171,-0.88106481,-0.78716977,11.350862,1.6861381,261.17759,20,2678.3497,2.804005,1.8006172,0,0.33840767,1.5234382,1.1278146,725.73975,164.16301,edificacion 
24175,172.16009,41.118397,24.379,212.601,153.25373,33.045283,40.9367,201.417,112.79784,35.2136,3.53884,179.246,17.598714,3.0861636,0.0991669,21.6704,0.048653595,0.062318439,-0.30563654,0.18770122,10.9029,10.8652,0.008318938,2.3945267,26.112162,0.38556466,51.611398,64.667479,0.79810438,-1.8031118,2.9379686,4.8531597,1.6381593,222.31913,10,1098.1352,0.5949312,1.3859687,10,0.53327629,1.2135811,1.0646004,400.62085,97.161805,edificacion 
24183,138.30006,63.218277,13.9667,211.8,127.71812,48.657019,30.8617,204.296,88.788588,44.147569,3.53884,177.691,15.471089,6.7168871,-0.0567064,22.4816,-0.008440714,0.13590248,-0.47752934,0.23506097,11.2982,11.9325,0.007563015,2.5533967,30.240566,0.42263649,129.46876,144.58904,0.8954258,-0.81201897,-0.72536849,10.16785,1.6695626,263.17668,20,1835.305,0.92213201,1.3482772,0,0.39587008,1.4085381,1.0993532,987.96753,177.0924,edificacion 
24185,173.67083,38.998701,36.3931,210.999,154.72853,34.88468,47.4135,201.417,117.21225,38.04573,3.53884,184.688,18.233787,3.1109817,0.0456066,22.5782,0.055785563,0.044117004,-0.14616097,0.19909978,13.5841,12.8734,0.008629686,2.477265,36.96204,0.36426494,54.482441,72.963461,0.74670856,-1.3867706,1.2001778,3.7460252,1.6818005,276.81328,8,1184.4217,0.56294492,1.4165741,10,0.64654973,1.1021583,1.0342591,292.51489,75.401148,edificacion 
24854,162.54638,45.149005,17.9714,217.406,136.73098,41.088006,22.9456,197.099,96.926179,37.996281,3.53884,190.131,16.250155,2.5560847,3.40162,19.2696,0.09010557,0.061830154,-0.21258455,0.45778173,9.2169,10.3582,0.048198462,2.0692864,25.660853,0.5041285,85.937976,98.768402,0.87009584,-1.5638375,1.2345423,7.2090778,1.7307292,206.62037,20,1814.9625,2.0233631,1.4154727,0,0.75778421,1.0180572,1.0062196,315.68506,72.353439,edificacion 
24855,162.16332,48.777576,21.9762,215.805,140.19103,46.344977,21.5063,194.221,110.88885,45.465293,3.53884,182.356,16.223049,2.2668423,3.55769,17.5101,0.081070545,0.065443826,-0.093741257,0.54600666,9.32517,11.1957,0.028079301,2.1321843,29.488962,0.48198132,113.29615,128.04063,0.88484529,-1.5383146,0.82214716,5.2895063,1.5317233,239.17231,13,2031.6056,1.41218,1.5018597,6,0.76164876,1.0154711,1.0053283,318.19141,72.455572,edificacion 
25365,172.72844,34.921892,24.379,208.596,162.55748,35.339381,26.5438,201.417,130.53521,36.500402,3.53884,185.466,12.221756,1.9381004,0.0750809,14.1865,0.031185523,0.03046963,-0.24261999,0.25123461,11.0085,12.0752,0.015495313,2.3550616,29.188532,0.44765434,61.434145,76.028411,0.80804194,-1.6659841,2.2233733,3.5512761,1.683662,234.77537,12,1177.4147,0.62170139,1.3619501,0,0.48607744,1.2711366,1.0655264,1514.1123,197.84781,edificacion 
25372,171.98646,31.177317,22.7771,211.8,146.54794,27.057739,33.7403,194.221,99.893533,27.95214,3.53884,173.026,12.832659,3.7265735,-0.0922108,15.8783,0.078341559,0.044785109,-0.28501823,0.23651108,9.55004,10.7224,0.040695013,2.0278603,20.392586,0.48063013,28.121754,38.318046,0.73390364,-2.1948945,5.0589011,3.4942149,1.3702318,102.99154,19,708.61295,0.22735361,1.5093214,0,0.41873825,1.3695366,1.1174685,211.48608,79.666276,edificacion 
25373,172.70872,27.237844,36.3931,217.406,145.28442,27.9383,24.3849,202.856,99.584636,28.002052,3.53884,183.133,13.027145,3.7867664,0.0171347,16.0051,0.091524634,0.052406507,-0.10060495,0.49628662,9.87071,11.3215,0.030518026,2.0704699,21.186645,0.46571001,30.046182,40.639504,0.73933436,-2.2925282,5.2910711,2.8905017,1.458368,117.64852,10,447.51415,0.067694187,1.2634843,4,0.31130846,1.588362,1.1605592,318.50757,113.38859,edificacion 
25374,174.82067,29.398283,44.4026,217.406,146.0631,29.874208,33.0206,195.66,99.914486,29.57591,3.53884,181.578,13.457718,3.248287,-0.0735826,15.928,0.095778722,0.046230648,-0.010649857,0.36965454,9.49109,10.6518,0.038249662,2.0908763,20.777339,0.47477421,38.835765,49.224435,0.788953,-2.1583121,4.2353006,3.4461611,1.40149,100.68924,12,579.82837,0.22676526,1.5610086,7,0.31113613,1.5888018,1.1608231,316.59839,113.07955,edificacion 
26075,156.91823,52.716784,18.7724,218.207,122.03416,52.761484,24.3849,205.015,113.46705,55.943625,6.64871,201.793,4.1266369,3.8992559,-0.736237,30.0511,0.13632857,0.12078947,-0.33088239,0.54076919,11.2643,9.99481,0.004108255,2.7409843,29.437561,0.38677308,155.77595,170.49473,0.91367017,0.044251879,-1.4394836,7.4120312,1.6231316,233.63631,20,1948.629,1.3125277,1.476775,0,0.47239183,1.2894181,1.0605811,4410.5869,342.53262,edificacion 
26540,169.4621,40.850575,37.995,217.406,146.12521,48.395063,27.2635,197.099,137.81973,48.955678,6.64871,194.018,7.2028415,4.8559262,-0.00561619,12.9054,0.095654557,0.087004033,0.028775168,0.39188869,5.97277,7.99196,0.054378367,1.958344,15.868987,0.58891342,137.64397,145.57847,0.94549679,-1.2198676,-0.2320491,9.8806365,1.6076329,102.62489,20,812.99243,1.0706934,1.5516914,0,0.78370954,1.0010768,1.0002841,1948.7288,176.76776,edificacion 
26541,170.69986,40.410204,41.9998,217.406,147.9145,46.833758,30.8617,197.819,139.42512,48.74491,6.64871,194.018,7.3703007,4.7392622,-0.357441,12.9676,0.090963912,0.080975646,0.020027691,0.35382385,6.11479,7.85303,0.04452206,2.0077535,16.417348,0.57747064,127.87892,136.08759,0.93968095,-1.351182,0.16266888,8.8986028,1.6713707,123.20338,20,846.58788,0.91660933,1.4731858,0,0.78388214,1.0009665,1.0002554,1930.614,175.92489,edificacion 
26542,189.01787,20.656983,66.0281,213.402,173.97333,22.214749,51.7313,199.258,160.67255,26.847249,17.5332,190.131,7.5217692,4.2893994,-0.0303009,11.9486,0.042955415,0.019383306,-0.014952252,0.20370077,7.17693,6.70239,0.025492329,2.0378174,13.368994,0.47684646,23.39967,30.084167,0.77780681,-2.4396798,7.3366538,3.1865073,1.5597725,74.960145,6,285.47637,0.25766965,1.3236318,6,0.77405315,1.0073017,1.0020112,1386.6851,150.04049,edificacion 
26561,172.37606,40.611628,39.5969,215.004,150.48681,47.24358,25.8242,197.819,142.13823,49.065181,5.87124,194.795,7.627095,4.5954291,-0.237499,12.8161,0.087769781,0.081599407,0.018768985,0.36722828,5.77608,8.3715,0.081880388,1.8608403,16.764287,0.6197998,130.45519,138.83733,0.93962616,-1.4461126,0.39075187,8.5744444,1.6564795,126.27459,20,847.12298,0.81850081,1.4514691,0,0.78431492,1.0006903,1.0001802,2124.5901,184.50038,edificacion 
26562,169.7095,41.032007,35.5922,217.406,147.03681,48.3481,30.8617,197.099,138.68238,49.915719,4.31631,193.24,7.375992,4.7368309,-0.00166202,13.1729,0.092658232,0.086981041,0.00583084,0.42283424,6.15813,8.37077,0.04579769,1.9980221,17.529298,0.59747867,135.93892,144.70356,0.93943032,-1.251778,-0.14498031,9.3190739,1.6390388,115.45161,19,851.42309,1.0355587,1.5264919,0,0.78494557,1.0002883,1.0000756,2053.9651,181.33502,edificacion 
26588,139.24337,17.877162,75.6394,199.786,118.91622,16.194873,67.5635,182.706,107.10729,16.362198,48.6318,167.584,7.9530381,0.99916429,0.0613248,9.53283,0.079002268,0.025608207,-0.023710739,0.1722372,5.55911,4.27533,0.014046365,2.0785408,6.23199,0.4905508,12.39877,15.514765,0.79915938,0.95308287,1.315401,3.379413,1.5530961,52.306595,11,251.2234,0.32430086,1.291377,9,0.62146734,1.1241798,1.0326583,1297.7625,161.99193,edificacion 
26595,179.85724,26.142125,54.0139,212.601,160.62496,27.95017,37.3385,197.819,150.18908,31.576581,4.31631,188.576,7.8313275,4.7673338,-0.0457966,13.4403,0.059502257,0.023059003,0.008597512,0.21182036,7.62434,6.45085,0.014352481,2.3200186,15.205808,0.45777594,40.098293,47.701197,0.84061398,-1.2392739,1.50572,3.9309508,1.5393929,93.775508,20,523.43148,0.27409788,1.2934608,0,0.78388957,1.0009618,1.0002673,1329.095,145.96728,edificacion 
26596,183.53747,28.007317,49.2082,218.207,163.39301,30.538695,38.0581,198.539,155.18767,32.836276,13.6459,196.35,7.5973241,4.5301535,-0.145049,12.8134,0.063047665,0.037764742,0.019752735,0.33024879,7.55798,9.46342,0.044495779,2.069936,19.248044,0.5681085,48.705766,58.329788,0.83500674,-2.0309281,3.632539,3.779019,1.5479955,113.74725,15,607.15211,0.33407712,1.3067862,0,0.78296487,1.0015527,1.0004252,1477.9548,154.01548,edificacion 
26597,196.52196,8.1835114,100.469,211.8,178.358,9.463037,86.9939,194.221,170.46346,10.288792,66.5136,189.353,10.171476,2.4608137,0.0116827,12.2804,0.048722782,0.008961363,0.023116142,0.17731289,1.21355,2.16822,0.21898803,1.0029406,1.0327206,0.85981864,4.8997932,5.4161535,0.90466292,-0.41062081,3.7383923,6.8431919,1.2427005,2.3751514,20,23.477554,0.21598028,1.5366371,0,0.7806892,1.0030114,1.0007907,2009.064,179.83024,edificacion 
26698,153.5505,49.972015,17.9714,218.207,137.31525,45.616527,27.2635,199.978,127.04863,44.930692,8.9811,193.24,5.7137082,6.4100126,-0.262358,18.063,0.051770045,0.064808315,-0.40519507,0.29234112,9.43047,8.23821,0.006953178,2.5900609,22.563982,0.41175268,116.44628,127.72827,0.91167194,-0.67485205,-0.9354657,9.4029961,1.6313004,167.65772,20,1395.5169,1.332769,1.438463,0,0.75349499,1.0209507,1.0058015,1271.3491,145.612,edificacion 
28453,201.43493,17.670916,105.274,218.207,182.83711,25.428209,80.5171,204.296,175.35677,27.735111,45.522,201.015,12.035107,7.1609151,-0.107697,18.6054,0.052016198,0.044893332,0.004622589,0.28839058,8.66864,7.99014,0.046328316,1.9964077,19.338572,0.47311475,29.991552,39.660838,0.75620066,-1.9131293,3.0937282,2.2383362,1.1754799,24.480495,15,213.16048,0.040985742,1.2457922,5,0.68267634,1.0725993,1.0244711,307.34497,75.216058,edificacion 
28523,190.47773,28.576887,67.63,217.406,173.95197,26.938658,66.1242,199.978,133.30681,29.413239,19.0882,176.136,14.760299,5.0176738,-0.0732536,21.3106,0.045570354,0.018172033,-0.045396354,0.13824123,6.48363,8.81307,0.087481156,1.6398245,16.812711,0.60970681,36.197941,44.604296,0.81153485,-2.3560995,4.3351648,3.4256809,1.5559341,132.52757,17,830.05079,0.50260562,1.2972085,0,0.41244495,1.3799456,1.0965826,787.43359,154.89197,edificacion 
28575,178.58753,47.73436,45.2035,217.406,163.85732,44.639156,48.8528,199.258,157.46735,45.6602,36.9699,196.35,16.308774,3.6240003,-0.141422,21.1305,0.043669219,0.021371355,-0.083459587,0.15948473,7.87994,10.8121,0.11283094,1.8297427,30.885136,0.59697887,101.34667,116.78924,0.86777405,-1.3646177,0.19609369,5.6260865,1.6535606,264.6925,20,1788.1032,0.81339483,1.5666714,0,0.4827749,1.2754769,1.075825,612.74097,126.29061,edificacion 
28971,154.48137,47.450752,13.9667,217.406,142.48052,38.414273,25.1045,201.417,99.125339,36.369752,3.53884,187.798,18.444988,1.8393842,-0.0071373,22.4285,0.027746882,0.065477104,-0.46307501,0.15993852,10.6412,10.5231,0.015224077,2.4403148,27.248009,0.41678082,73.474829,87.098834,0.84357995,-1.1625818,0.17251805,5.8686409,1.7114708,272.9642,15,1829.7026,1.2620065,1.4471819,0,0.64838548,1.100597,1.0284554,843.06226,127.82568,edificacion 
29090,172.97533,42.772337,34.7913,216.606,158.56969,38.535041,45.2545,200.698,123.74799,35.299131,3.53884,179.246,15.967255,3.8290155,-0.0821877,22.7401,0.041906554,0.026384576,-0.13071629,0.15948473,10.7485,10.4112,0.026511243,2.3093372,32.374204,0.43785061,69.825105,86.012207,0.8118046,-1.1352393,-0.14165284,5.2086803,1.6082078,213.6241,20,1442.5616,0.67525793,1.4622859,0,0.28908758,1.6482771,1.1400008,1260.1262,234.04385,edificacion 
29101,196.80206,20.227146,103.672,218.207,175.88011,28.429564,69.7224,204.296,169.15541,28.16344,56.4065,198.683,10.710194,7.4759794,-0.0981636,19.4539,0.061172441,0.04903696,0.007988407,0.29128813,10.9447,8.75566,0.015243882,2.2706189,27.345371,0.36113055,36.814183,50.486868,0.72918333,-1.6686495,2.0761207,1.7962763,1.3736896,85.115196,6,357.79619,0.067044004,1.1983879,8,0.65603736,1.0941596,1.0308662,340.61621,80.77432,edificacion 
9814,182.39432,35.131305,36.3931,217.406,157.35023,34.839718,22.9456,201.417,124.25064,35.41647,3.53884,192.463,16.274741,2.9926587,0.0494633,28.3413,0.078403135,0.031386032,-0.00309107,0.2645488,11.6971,11.0678,0.013185093,2.4107398,33.405941,0.38728107,58.727853,75.430823,0.77856572,-1.7841335,2.6718015,2.988766,1.6826495,281.89958,10,1264.8663,0.52597215,1.3391689,4,0.78078706,1.0029485,1.0010268,309.49536,70.577408,ensanche 
9825,161.19841,49.956736,33.9903,218.207,133.89073,46.65401,30.8617,203.576,98.560185,46.34033,3.53884,193.24,16.519664,5.1035108,0.0365582,24.0222,0.097501381,0.054553378,-0.09828939,0.30397933,10.4852,9.4863,0.007113347,2.5993566,25.865957,0.41292105,116.81959,129.75257,0.90032584,-0.68153906,-0.90532438,7.8997133,1.618745,195.47376,20,1550.4733,1.1024781,1.4254529,0,0.60004783,1.1440685,1.0400847,824.93872,131.43858,ensanche 
9829,166.35329,42.871515,36.3931,218.207,140.11759,45.698352,35.1795,204.296,122.61493,49.758557,11.3135,200.238,24.35205,8.700038,4.69192,34.1105,0.097398505,0.05387217,-0.030776731,0.2743976,12.1123,10.3445,0.004971703,2.6825961,35.188564,0.36205595,107.21874,124.81302,0.85903488,-0.51828437,-0.76311857,5.0291497,1.6910112,252.53883,10,1050.2343,0.42599327,1.3518063,4,0.78409947,1.0008278,1.0002964,266.06519,65.300031,ensanche 
10001,165.98972,49.736714,20.3743,218.207,150.97721,48.826598,26.5438,202.856,133.12954,47.973671,3.53884,193.24,14.672647,1.6791108,3.15534,18.5063,0.0495991,0.056261376,-0.23492827,0.36388308,12.994,12.3067,0.015735446,2.4973793,40.238115,0.37457553,120.28736,140.40642,0.85670842,-1.1103501,-0.13830318,4.8098058,1.5446963,280.14381,20,2012.3374,0.61991367,1.4554366,0,0.57124408,1.1725573,1.0551729,320.69263,83.992125,ensanche 
10057,170.10667,31.019605,40.3979,218.207,144.96766,31.160212,33.7403,199.978,120.39682,31.009356,5.87124,186.243,7.808467,2.1571053,0.0278721,12.9214,0.08301621,0.03469003,-0.000480745,0.25847263,9.44625,9.56174,0.013216421,2.4190694,25.366911,0.46586909,47.04385,59.727305,0.78764393,-0.87546313,0.5377277,3.2976046,1.7234366,211.0933,20,1077.0378,0.4598869,1.310059,0,0.78303368,1.0015087,1.0004845,504.46143,89.976418,ensanche 
10065,146.02038,50.281538,44.4026,218.207,138.08464,46.71986,47.4135,205.015,115.36469,51.20539,25.3079,188.576,16.903659,7.7029747,-0.00100231,24.8211,0.02517406,0.049946244,-0.13289693,0.35247641,10.0797,10.684,0.023967531,2.293505,29.477479,0.47420548,116.53356,131.2723,0.88772391,0.11907294,-1.5414798,7.8030918,1.7123245,230.796,20,1968.4163,1.8918792,1.6104306,0,0.6292042,1.1172469,1.0346341,603.17822,109.75693,ensanche 
10097,170.84705,41.018062,25.9809,207.795,155.82494,35.65786,38.0581,194.221,114.9704,34.813119,3.53884,161.364,14.845191,1.7203403,1.68271,17.6215,0.041442699,0.036679387,-0.21505472,0.095686301,13.3272,12.2397,0.013055971,2.3600505,42.563338,0.36811856,56.529226,77.810895,0.726495,-1.6087604,1.7990616,2.9848734,1.6303151,355.28923,11,1777.3332,0.5448286,1.3490564,4,0.68400574,1.0715565,1.0281525,135.61841,49.915381,ensanche 
10101,155.00887,47.609982,22.7771,213.402,136.02048,37.976852,38.0581,199.258,92.644997,38.308176,3.53884,177.691,16.378738,3.2181617,0.125401,19.9056,0.053735148,0.067486717,-0.25118703,0.17681655,12.7972,11.3895,0.009399039,2.5725698,39.122628,0.36893673,68.271563,87.832877,0.77728939,-0.90266631,0.14381448,3.7964359,1.5680138,339.13986,15,1860.0747,0.4048889,1.3456811,0,0.76682084,1.0120407,1.0042585,276.19678,67.277104,ensanche 
10129,140.83854,61.254289,13.9667,210.198,132.55225,52.290401,27.9831,198.539,98.757787,49.045695,3.53884,181.578,17.283792,2.713234,2.6013,22.0744,0.006320278,0.07894707,-0.40633375,0.10673334,14.7032,12.0333,0.005284914,2.7134,49.156579,0.32945382,140.44403,165.02232,0.85106082,-0.64654122,-1.0903142,5.3265668,1.6251395,440.3546,10,2357.2557,0.71664443,1.4331713,10,0.79728833,0.99251537,0.99774109,774.09106,110.457,ensanche 
10138,147.65272,63.221892,17.9714,213.402,136.18641,52.629747,35.1795,197.099,93.422689,46.915668,3.53884,161.364,16.169192,3.1148203,0.042079,20.5785,0.02232567,0.062342852,-0.32375899,0.10978708,14.4911,13.6072,0.010689208,2.5031107,48.711718,0.378854,143.34393,167.69979,0.85476512,-0.59564571,-1.3010779,6.8964502,1.6566979,380.60546,9,2248.5878,1.2100907,1.6050575,6,0.76226662,1.0150595,1.0052863,285.72998,68.632433,ensanche 
10161,143.95598,59.89182,24.379,210.999,130.61983,48.412959,34.4599,197.819,91.729763,41.763119,7.42617,165.252,15.17915,6.1051484,1.02305,21.9854,0.031024938,0.058561546,-0.20066033,0.12713607,12.0546,10.7638,0.006682961,2.5575299,39.075881,0.37997159,118.42484,137.96278,0.85838252,-0.55194926,-1.2870155,5.9164807,1.656603,398.08374,11,1917.3887,0.54038154,1.4018923,8,0.7869414,0.999019,0.9996491,268.81079,65.517466,ensanche 
10190,122.69221,64.680839,17.9714,211.8,113.49376,52.819907,30.8617,202.856,82.150944,46.417,3.53884,187.798,20.23678,6.1362335,-0.00707912,27.66,0.008402539,0.088287113,-0.36518408,0.24282049,14.0517,13.0251,0.006270284,2.6532153,48.205062,0.37191401,144.80999,168.91253,0.85730762,-0.064928121,-1.6333542,6.0515807,1.5508605,380.82383,20,2860.3382,0.72820121,1.4675642,0,0.65223216,1.0973467,1.0283952,694.37744,115.66491,ensanche 
10295,165.2889,35.163662,37.1941,215.805,135.44419,37.159909,26.5438,194.94,95.763288,42.976109,3.53884,183.133,15.379918,4.70375,0.0630541,25.6751,0.10801345,0.047882711,0.025250781,0.26373523,12.1068,11.7228,0.008213854,2.5777145,33.127169,0.39156183,68.388596,84.952181,0.80502461,-0.64215456,-0.034973325,3.8313828,1.650935,210.07302,14,902.83301,0.28308849,1.2614303,0,0.7729338,1.0080308,1.0026588,410.26489,81.670641,ensanche 
10336,163.82884,35.905275,25.9809,218.207,135.90562,34.283038,35.1795,196.38,108.00385,34.315221,4.31631,181.578,16.588397,2.7832494,1.71844,20.3811,0.097225047,0.040930434,-0.16028285,0.29571291,11.2757,9.76035,0.009524085,2.5067541,25.363964,0.3765257,55.953887,68.635869,0.81522807,-1.1579705,0.73967091,4.5620116,1.4531213,128.04852,20,869.55619,0.31819364,1.3352955,0,0.74692848,1.0254286,1.0082923,426.82275,84.740146,ensanche 
10342,159.83431,45.182302,41.9998,212.601,136.83906,41.683619,39.4974,197.819,106.08804,38.59949,10.536,176.914,17.361382,0.74184227,7.59218,19.9742,0.081137791,0.044254066,-0.058640797,0.28006901,10.0853,8.84652,0.009914554,2.4333803,21.142143,0.40260467,95.043305,105.61438,0.89990878,-0.99931115,-0.45659005,8.8701129,1.6464681,148.78347,20,1250.3181,1.4411378,1.5361434,0,0.78487662,1.0003322,1.0001099,421.06323,82.106569,ensanche 
10350,165.59362,41.936755,39.5969,218.207,142.95781,39.594329,35.8992,194.94,113.85409,34.73175,3.53884,179.246,16.505898,2.4197514,-0.0513048,19.2893,0.077643609,0.037962681,-0.041524831,0.28185662,9.58068,9.55002,0.021992232,2.2798772,21.494708,0.44936195,84.881878,95.629232,0.88761435,-1.1879841,-0.024557144,7.3433545,1.5149637,123.33085,20,1054.6335,0.9122322,1.4294557,0,0.69553366,1.0626393,1.019084,582.41357,102.57974,ensanche 
10369,153.84948,38.705217,35.5922,207.795,123.39718,37.930301,22.226,191.342,85.073768,37.610426,3.53884,182.356,14.554657,5.445999,0.0171947,20.202,0.12099907,0.069031838,0.023319546,0.54846519,13.6857,12.1017,0.011150261,2.6138966,41.138942,0.37629557,63.596034,84.165505,0.75560687,-0.87916335,-0.22231651,3.1601276,1.6261929,296.85375,17,1268.5878,0.20595871,1.2409644,3,0.74806929,1.0246464,1.0083546,339.86377,75.559045,ensanche 
